epoch,acc,loss,val_acc,val_loss
118,0.5817708333333333,1.8736082871754964,0.7526041666666666,1.8536493182182312
119,0.5848958333333333,1.8720920642217,0.7799479166666666,1.8508375883102417
120,0.5932291666666667,1.8699224948883058,0.7643229166666666,1.8497205177942913
121,0.5911458333333334,1.8690313339233398,0.7643229166666666,1.8504615426063538
122,0.615625,1.8662569363911947,0.7643229166666666,1.8508173028628032
123,0.5708333333333333,1.8707409540812174,0.7799479166666666,1.8460611303647358
124,0.5951374218529425,1.8655846512090832,0.7682291666666666,1.8470077117284138
125,0.6088541666666667,1.8645646810531615,0.77734375,1.844663381576538
126,0.6072916666666667,1.8649342695871989,0.73828125,1.8464510440826416
127,0.5942708333333333,1.863672629992167,0.7291666666666666,1.849557141462962
128,0.5958333333333333,1.8638928413391114,0.7708333333333334,1.843499779701233
129,0.6036458333333333,1.863668163617452,0.7682291666666666,1.843017319838206
130,0.5864583333333333,1.8633911530176799,0.7473958333333334,1.8451210856437683
131,0.5739583333333333,1.8633814175923666,0.765625,1.8412837982177734
132,0.6125,1.858544691403707,0.74609375,1.8435174425443013
133,0.6026041666666667,1.860263180732727,0.71875,1.8433596293131511
134,0.5828125,1.8601759592692058,0.7161458333333334,1.842892547448476
135,0.6136363633843356,1.8563325788203555,0.756898813742689,1.838872708409594
136,0.6020833333333333,1.855150548617045,0.7552083333333334,1.8374846975008647
137,0.6114583333333333,1.8556726853052774,0.7434895833333334,1.8360857367515564
138,0.5666666666666667,1.8589732885360717,0.7239583333333334,1.8361018498738606
139,0.5911458333333334,1.8562629699707032,0.7473958333333334,1.8336973388989766
140,0.6151041666666667,1.8525938749313355,0.7473958333333334,1.8340193231900532
141,0.6088541666666667,1.8517529805501303,0.7994791666666666,1.8276232679684956
142,0.6104651153969715,1.8515596823258833,0.76171875,1.830213149388631
143,0.5895833333333333,1.853392481803894,0.7708333333333334,1.8279862602551777
144,0.5932291666666667,1.852703833580017,0.7721354166666666,1.8303210735321045
145,0.6046875,1.8497446775436401,0.7591145833333334,1.8318261901537578
146,0.6020833333333333,1.8492154280344646,0.75390625,1.8277957439422607
147,0.5984375,1.848175621032715,0.7604166666666666,1.826902707417806
148,0.5854166666666667,1.8489800930023192,0.76171875,1.82452126344045
149,0.5671875,1.8495051940282186,0.7526041666666666,1.827025830745697
150,0.60625,1.8462524970372518,0.7486979166666666,1.828708251317342
151,0.6067708333333334,1.8430554628372193,0.7682291666666666,1.8224104444185893
152,0.609375,1.8435588757197061,0.75390625,1.8215622504552205
153,0.6052083333333333,1.843967366218567,0.7369791666666666,1.8244147300720215
154,0.5833333333333334,1.8458072582880656,0.7526041666666666,1.821454127629598
155,0.5994791666666667,1.8435016949971517,0.7708333333333334,1.8188175360361736
156,0.5796875,1.8447720130284628,0.7643229166666666,1.8181425333023071
157,0.5848958333333333,1.8427650610605875,0.7447916666666666,1.8197622895240784
158,0.6072916666666667,1.8389867623647054,0.7434895833333334,1.8191378116607666
159,0.6005208333333333,1.838780117034912,0.73828125,1.8184294700622559
160,0.6,1.8392717202504476,0.7200520833333334,1.8208150664965312
161,0.5895833333333333,1.8365953763326008,0.75,1.8151926596959431
162,0.5856236791509907,1.8391966744154755,0.7660972429794332,1.8130256412220378
163,0.5911458333333334,1.837394380569458,0.734375,1.8130618731180828
164,0.590625,1.8366004387537638,0.7708333333333334,1.8123350540796916
165,0.5963541666666666,1.8348493655522664,0.7643229166666666,1.8122889002164204
166,0.5953125,1.83490842183431,0.7578125,1.8111345171928406
167,0.6104166666666667,1.8333137035369873,0.7591145833333334,1.8080718715985615
168,0.6041666666666666,1.831923770904541,0.74609375,1.809643069903056
169,0.603594079456168,1.8330930438656636,0.7877604166666666,1.802191972732544
170,0.5901041666666667,1.831865906715393,0.7630208333333334,1.807025969028473
171,0.5921875,1.8315126101175945,0.7486979166666666,1.8057717680931091
172,0.60625,1.829799509048462,0.74609375,1.8061424692471821
173,0.5942708333333333,1.8301197131474813,0.7565104166666666,1.806005338827769
174,0.5953125,1.830467200279236,0.7356770833333334,1.8075271447499592
175,0.6083333333333333,1.8263466119766236,0.7513020833333334,1.8042648434638977
176,0.6036458333333333,1.8270302534103393,0.75390625,1.7993449966112773
177,0.628125,1.8224240064620971,0.7578125,1.801665465037028
178,0.5989583333333334,1.827226980527242,0.7434895833333334,1.800950288772583
179,0.5786458333333333,1.8269069194793701,0.77734375,1.7962274352709453
180,0.5895833333333333,1.8270239591598512,0.7395833333333334,1.801460067431132
181,0.5958333333333333,1.8229151566823323,0.7682291666666666,1.795745035012563
182,0.60625,1.821790377298991,0.7643229166666666,1.7932739853858948
183,0.6035940810943506,1.8200868663021676,0.7630208333333334,1.794221818447113
184,0.5979166666666667,1.8206359068552653,0.74609375,1.797376235326131
185,0.6140625,1.8169987837473551,0.7682291666666666,1.7927885452906291
186,0.5895833333333333,1.8203856388727824,0.7486979166666666,1.7951212922732036
187,0.6088541666666667,1.8164920965830484,0.7369791666666666,1.7973765929539998
188,0.5953125,1.8187597592671711,0.7434895833333334,1.7922850052515666
189,0.6010416666666667,1.8161693175633749,0.7473958333333334,1.791526695092519
190,0.6036458333333333,1.815172759691874,0.7726675427852886,1.787364046144423
191,0.590625,1.8138885339101156,0.7513020833333334,1.7918212215105693
192,0.6197916666666666,1.8096054792404175,0.7408854166666666,1.7877495487531025
193,0.5739583333333333,1.8174018462498982,0.7447916666666666,1.7879060705502827
194,0.603125,1.8140467882156373,0.7955729166666666,1.7823607126871746
195,0.5963541666666666,1.8115191459655762,0.7213541666666666,1.7896544535954793
196,0.5979166666666667,1.810268807411194,0.7513020833333334,1.7838047941525776
197,0.6236786465564187,1.8057993350522967,0.7473958333333334,1.7845269640286763
198,0.5921875,1.81032874584198,0.7513020833333334,1.7842709422111511
199,0.6286458333333333,1.8058579921722413,0.7434895833333334,1.783873975276947
200,0.6046875,1.8079327583312987,0.7447916666666666,1.7844308217366536
201,0.6010416666666667,1.8086409171422322,0.7747395833333334,1.777361512184143
202,0.6015625,1.8079432487487792,0.765625,1.7773013909657795
203,0.6041666666666666,1.8062501589457194,0.75390625,1.7780702710151672
204,0.6088541666666667,1.8047462940216064,0.7565104166666666,1.7764023145039876
205,0.6145833333333334,1.8049906253814698,0.73046875,1.7810258269309998
206,0.6083333333333333,1.8026568174362183,0.765625,1.772466242313385
207,0.6125,1.8010483582814534,0.7591145833333334,1.7701140840848286
208,0.609375,1.8006702661514282,0.7604166666666666,1.7756929794947307
209,0.5953125,1.8023257335027059,0.7408854166666666,1.7752243280410767
210,0.6125,1.800833821296692,0.7408854166666666,1.7746096849441528
211,0.6030655387340086,1.8018926898722416,0.7916666666666666,1.7662911017735798
212,0.5958333333333333,1.7999513467152914,0.7526041666666666,1.7687129577000935
213,0.6135416666666667,1.7969766139984131,0.76953125,1.7680987517038982
214,0.6255208333333333,1.7937224785486856,0.7643229166666666,1.7685309052467346
215,0.6135416666666667,1.794911297162374,0.71484375,1.7770477930704753
216,0.6052083333333333,1.795140012105306,0.7838541666666666,1.7647244135538738
217,0.6,1.7966986258824666,0.7608409981376708,1.765427854465279
218,0.5973958333333333,1.7975848038991293,0.7591145833333334,1.7637247641881306
219,0.6020833333333333,1.7933069864908855,0.7591145833333334,1.7645347714424133
220,0.6203125,1.791221594810486,0.7747395833333334,1.7627538641293843
221,0.6114583333333333,1.7883464495340984,0.74609375,1.7646724184354146
222,0.6098958333333333,1.7903199354807535,0.765625,1.760160744190216
223,0.6255208333333333,1.7873304923375448,0.7447916666666666,1.763392984867096
224,0.6182291666666667,1.7899742682774862,0.74609375,1.7604063351949055
225,0.5864583333333333,1.7912265459696453,0.7591145833333334,1.761803686618805
226,0.613636364392448,1.7895315630995445,0.75,1.7576688925425212
227,0.6244791666666667,1.7871989091237386,0.78125,1.7532838384310405
228,0.6239583333333333,1.7833925326665243,0.7682291666666666,1.7531620860099792
229,0.6078125,1.7857154528299968,0.7591145833333334,1.7580198645591736
230,0.6255208333333333,1.7812456766764322,0.7330729166666666,1.759483536084493
231,0.6098958333333333,1.7833911657333374,0.765625,1.7547647356987
232,0.596875,1.7856765588124592,0.7486979166666666,1.7571800351142883
233,0.5901041666666667,1.7882221380869547,0.7330729166666666,1.7558635870615642
234,0.6203125,1.7799457391103108,0.75,1.7527253031730652
235,0.6192708333333333,1.7813940048217773,0.7838541666666666,1.7436919411023457
236,0.621875,1.7797160943349202,0.7552083333333334,1.7497786084810893
237,0.6067708333333334,1.7807858149210611,0.7682291666666666,1.7461477319399517
238,0.5927083333333333,1.782192055384318,0.7356770833333334,1.7528231938680012
239,0.5927083333333333,1.7788872321446736,0.7513020833333334,1.749889353911082
240,0.6057291666666667,1.7768813610076903,0.75390625,1.7456063032150269
241,0.6171875,1.7744650920232137,0.734375,1.7485793232917786
242,0.6083509504921089,1.778544247024407,0.7643229166666666,1.7428054213523865
243,0.5973958333333333,1.7756839752197267,0.7408854166666666,1.7464541395505269
244,0.6145833333333334,1.7746145089467367,0.7595269410588268,1.7459136882060147
245,0.6223958333333334,1.7720479091008505,0.765625,1.740014870961507
246,0.6098958333333333,1.7721710522969565,0.7421875,1.7458372116088867
247,0.6145833333333334,1.7704166650772095,0.7213541666666666,1.7459144989649455
248,0.6125792820660307,1.7709749508609731,0.78515625,1.7325660785039265
249,0.6208333333333333,1.7694767157236735,0.7682291666666666,1.7419879635175068
250,0.6161458333333333,1.7683308045069377,0.7630208333333334,1.7370525399843852
251,0.5932291666666667,1.7723665555318198,0.7434895833333334,1.735562264919281
252,0.621875,1.7662601153055826,0.76171875,1.7329808870951335
253,0.6255208333333333,1.764287010828654,0.77734375,1.7343696157137554
254,0.6151041666666667,1.7649397373199462,0.7578125,1.7337587277094524
255,0.6166666666666667,1.7649731715520223,0.7864583333333334,1.728151559829712
256,0.6083333333333333,1.7643173853556315,0.7747395833333334,1.7301783760388691
257,0.6229166666666667,1.7591665267944336,0.7486979166666666,1.733383039633433
258,0.6036458333333333,1.7659028450647989,0.72265625,1.7361167669296265
259,0.60625,1.762205417950948,0.7434895833333334,1.7297088503837585
260,0.6177083333333333,1.7601812362670899,0.7421875,1.732435981432597
261,0.6208333333333333,1.7576092878977458,0.7552083333333334,1.7280164162317913
262,0.6234375,1.7556180000305175,0.77734375,1.7242484490076702
263,0.6234375,1.756953239440918,0.7473958333333334,1.7291955351829529
264,0.6385416666666667,1.7548312107721964,0.7434895833333334,1.7266562779744465
265,0.6135416666666667,1.7604443788528443,0.7447916666666666,1.7261233528455098
266,0.6151041666666667,1.7559160709381103,0.7578125,1.722901463508606
267,0.6189217762765622,1.7570362096105014,0.7486979166666666,1.7264244357744853
268,0.6119791666666666,1.7575244585673013,0.73828125,1.7273478706677754
269,0.6140625,1.7568818092346192,0.7447916666666666,1.72275972366333
270,0.6276041666666666,1.7484363873799642,0.7799479166666666,1.712030549844106
271,0.6368921768337678,1.7554366575991125,0.7503285118220827,1.7197457785362014
272,0.6182291666666667,1.7527094841003419,0.7578125,1.7188968062400818
273,0.6182291666666667,1.7493338108062744,0.734375,1.7191277146339417
274,0.6265625,1.7474306027094524,0.7395833333333334,1.7222722967465718
275,0.6177083333333333,1.7489445765813192,0.7486979166666666,1.7197604775428772
276,0.596875,1.7532299836476644,0.7604166666666666,1.7108092904090881
277,0.6213541666666667,1.7482982476552327,0.74609375,1.7131766478220622
278,0.6380208333333334,1.7424871444702148,0.75390625,1.7119984825452168
279,0.6244791666666667,1.747853946685791,0.7630208333333334,1.7129211624463399
280,0.6223958333333334,1.7433685064315796,0.7447916666666666,1.7109344800313313
281,0.6161458333333333,1.746067992846171,0.7421875,1.7124054233233135
282,0.6125,1.7454960823059082,0.74609375,1.7132843136787415
283,0.6177083333333333,1.7456430991490681,0.7799479166666666,1.7056633830070496
284,0.6119791666666666,1.7435247341791789,0.7552083333333334,1.7072250247001648
285,0.6411458333333333,1.734854515393575,0.765625,1.7085848053296406
286,0.6130208333333333,1.7412787437438966,0.76171875,1.7094056208928425
287,0.6083333333333333,1.7423317432403564,0.7486979166666666,1.7120375831921895
288,0.6220930219956735,1.7414001060086628,0.7734375,1.7039021253585815
289,0.6125,1.742319440841675,0.7604166666666666,1.7060126860936482
290,0.6083333333333333,1.7393399556477864,0.7721354166666666,1.6980580886205037
291,0.6223958333333334,1.7365254004796347,0.7747395833333334,1.698566973209381
292,0.6328125,1.734495210647583,0.7526041666666666,1.7051745454470317
293,0.6338541666666667,1.7323710441589355,0.7213541666666666,1.7050801714261372
294,0.634375,1.7339054425557454,0.7721354166666666,1.7037971417109172
295,0.6276041666666666,1.7390765825907388,0.7200520833333334,1.7057251532872517
296,0.6239583333333333,1.7341150681177775,0.7552083333333334,1.6968324581782024
297,0.6321353054197848,1.730207532959307,0.7721354166666666,1.6972529292106628
298,0.6354166666666666,1.7289183696111043,0.7687253583903069,1.6948335693950878
299,0.61875,1.7340166807174682,0.7708333333333334,1.6927103996276855
